  1.0250000e+002  3.8383577e-002  1.3319136e-002  3.8303883e-002
  1.0300000e+002  3.7801228e-002  1.3142245e-002  3.7720964e-002
  1.0350000e+002  3.7233635e-002  1.2969158e-002  3.7152929e-002
  1.0400000e+002  3.6680325e-002  1.2799775e-002  3.6599290e-002
  1.0450000e+002  3.6140839e-002  1.2634003e-002  3.6059579e-002
  1.0500000e+002  3.5614732e-002  1.2471749e-002  3.5533342e-002
  1.0550000e+002  3.5101578e-002  1.2312922e-002  3.5020144e-002
  1.0600000e+002  3.4600964e-002  1.2157433e-002  3.4519563e-002
  1.0650000e+002  3.4112491e-002  1.2005196e-002  3.4031193e-002
  1.0700000e+002  3.3635776e-002  1.1856126e-002  3.3554644e-002
  1.0750000e+002  3.3170446e-002  1.1710143e-002  3.3089539e-002
  1.0800000e+002  3.2716145e-002  1.1567164e-002  3.2635514e-002
  1.0850000e+002  3.2272529e-002  1.1427114e-002  3.2192220e-002
  1.0900000e+002  3.1839264e-002  1.1289915e-002  3.1759320e-002
  1.0950000e+002  3.1416031e-002  1.1155494e-002  3.1336489e-002
  1.1000000e+002  3.1002521e-002  1.1023780e-002  3.0923414e-002
  1.1050000e+002  3.0598435e-002  1.0894702e-002  3.0519794e-002
  1.1100000e+002  3.0203487e-002  1.0768193e-002  3.0125339e-002
  1.1150000e+002  2.9817401e-002  1.0644186e-002  2.9739768e-002
  1.1200000e+002  2.9439909e-002  1.0522618e-002  2.9362812e-002
  1.1250000e+002  2.9070753e-002  1.0403426e-002  2.8994212e-002
  1.1300000e+002  2.8709687e-002  1.0286550e-002  2.8633716e-002
  1.1350000e+002  2.8356470e-002  1.0171931e-002  2.8281084e-002
  1.1400000e+002  2.8010871e-002  1.0059512e-002  2.7936082e-002
  1.1450000e+002  2.7672669e-002  9.9492371e-003  2.7598486e-002
  1.1500000e+002  2.7341649e-002  9.8410530e-003  2.7268081e-002
  1.1550000e+002  2.7017602e-002  9.7349070e-003  2.6944657e-002
  1.1600000e+002  2.6700330e-002  9.6307486e-003  2.6628012e-002
  1.1650000e+002  2.6389639e-002  9.5285283e-003  2.6317954e-002
  1.1700000e+002  2.6085344e-002  9.4281982e-003  2.6014294e-002
  1.1750000e+002  2.5787263e-002  9.3297119e-003  2.5716851e-002
  1.1800000e+002  2.5495225e-002  9.2330240e-003  2.5425452e-002
  1.1850000e+002  2.5209060e-002  9.1380909e-003  2.5139927e-002
  1.1900000e+002  2.4928607e-002  9.0448698e-003  2.4860114e-002
  1.1950000e+002  2.4653711e-002  8.9533195e-003  2.4585855e-002
  1.2000000e+002  2.4384218e-002  8.8633996e-003  2.4317000e-002
